ori_id,role_count,gender,event_start,decade,vicennium
461296,2,Male,1960,1960s,1960s
452270,3,Male,1960,1960s,1960s
1366,11,Male,1960,1960s,1960s
3050,6,Male,1960,1960s,1960s
258893,1,Male,1960,1960s,1960s
250691,3,Female,1960,1960s,1960s
416052,3,Male,1960,1960s,1960s
421043,4,Female,1960,1960s,1960s
226733,5,Male,1960,1960s,1960s
449382,1,Male,1960,1960s,1960s
257908,2,Male,1960,1960s,1960s
4514,8,Male,1960,1960s,1960s
493160,2,Female,1960,1960s,1960s
244820,1,Female,1960,1960s,1960s
235585,3,Male,1960,1960s,1960s
538097,1,Male,1960,1960s,1960s
259425,1,Male,1960,1960s,1960s
237828,4,Female,1960,1960s,1960s
493123,1,Male,1960,1960s,1960s
530562,2,Male,1960,1960s,1960s
401715,2,Male,1960,1960s,1960s
258987,1,Male,1960,1960s,1960s
489133,1,Male,1960,1960s,1960s
231552,2,Male,1960,1960s,1960s
1022,4,Female,1960,1960s,1960s
2305,3,Female,1960,1960s,1960s
245746,5,Male,1960,1960s,1960s
425965,3,Male,1960,1960s,1960s
239590,3,Male,1960,1960s,1960s
429491,2,Male,1960,1960s,1960s
428489,2,Unknown,1960,1960s,1960s
493183,2,Female,1960,1960s,1960s
429484,2,Male,1960,1960s,1960s
248066,3,Female,1960,1960s,1960s
240677,2,Female,1960,1960s,1960s
243566,3,Male,1960,1960s,1960s
235625,2,Female,1960,1960s,1960s
225348,2,Male,1960,1960s,1960s
516401,2,Female,1960,1960s,1960s
248244,6,Male,1960,1960s,1960s
239990,1,Male,1960,1960s,1960s
437317,2,Male,1960,1960s,1960s
520737,1,Female,1960,1960s,1960s
444248,1,Female,1960,1960s,1960s
493202,1,Male,1960,1960s,1960s
460036,2,Male,1960,1960s,1960s
2277,5,Male,1960,1960s,1960s
3090,2,Female,1960,1960s,1960s
239281,2,Male,1960,1960s,1960s
507598,1,Male,1960,1960s,1960s
248075,2,Male,1960,1960s,1960s
225461,2,Male,1960,1960s,1960s
240220,1,Male,1960,1960s,1960s
507597,1,Male,1960,1960s,1960s
258783,3,Male,1960,1960s,1960s
239266,4,Male,1960,1960s,1960s
417123,2,Female,1960,1960s,1960s
248194,2,Male,1960,1960s,1960s
452027,3,Male,1960,1960s,1960s
239275,2,Male,1960,1960s,1960s
476092,2,Female,1960,1960s,1960s
516218,2,Male,1960,1960s,1960s
420835,2,Male,1960,1960s,1960s
2348,4,Male,1960,1960s,1960s
248067,4,Male,1960,1960s,1960s
248068,2,Male,1960,1960s,1960s
451570,1,Male,1960,1960s,1960s
240759,1,Male,1960,1960s,1960s
437732,1,Male,1960,1960s,1960s
235638,1,Female,1960,1960s,1960s
248064,2,Female,1960,1960s,1960s
415867,5,Female,1960,1960s,1960s
459709,2,Male,1960,1960s,1960s
508857,2,Female,1960,1960s,1960s
449387,3,Female,1960,1960s,1960s
4687,8,Female,1960,1960s,1960s
3833,3,Male,1960,1960s,1960s
228200,2,Male,1960,1960s,1960s
232045,1,Female,1960,1960s,1960s
426169,6,Female,1960,1960s,1960s
421021,2,Female,1960,1960s,1960s
437652,5,Female,1960,1960s,1960s
240735,3,Male,1960,1960s,1960s
403831,2,Male,1960,1960s,1960s
63,9,Male,1960,1960s,1960s
9548,5,Female,1960,1960s,1960s
437639,1,Female,1960,1960s,1960s
424800,4,Male,1960,1960s,1960s
437619,1,Female,1960,1960s,1960s
403371,4,Male,1960,1960s,1960s
226885,6,Female,1960,1960s,1960s
241664,2,Male,1960,1960s,1960s
459314,4,Male,1960,1960s,1960s
243294,3,Male,1960,1960s,1960s
9058,6,Male,1960,1960s,1960s
239798,3,Female,1960,1960s,1960s
516487,2,Female,1960,1960s,1960s
410368,6,Male,1960,1960s,1960s
225330,2,Male,1960,1960s,1960s
246694,2,Male,1960,1960s,1960s
239917,2,Female,1960,1960s,1960s
226153,10,Male,1960,1960s,1960s
226867,2,Male,1960,1960s,1960s
473965,2,Male,1960,1960s,1960s
245027,6,Male,1960,1960s,1960s
3847,4,Female,1960,1960s,1960s
230567,4,Female,1960,1960s,1960s
225333,5,Male,1960,1960s,1960s
245023,1,Female,1960,1960s,1960s
416819,1,Male,1960,1960s,1960s
421033,1,Male,1960,1960s,1960s
441730,1,Female,1960,1960s,1960s
417920,1,Male,1960,1960s,1960s
4791,1,Male,1960,1960s,1960s
239015,2,Male,1960,1960s,1960s
422167,2,Male,1960,1960s,1960s
459485,2,Male,1960,1960s,1960s
421066,2,Male,1960,1960s,1960s
417922,3,Male,1960,1960s,1960s
240600,5,Male,1960,1960s,1960s
239014,2,Female,1960,1960s,1960s
226619,2,Male,1960,1960s,1960s
245657,1,Female,1960,1960s,1960s
402210,2,Male,1960,1960s,1960s
417892,3,Male,1960,1960s,1960s
410895,2,Male,1960,1960s,1960s
402992,2,Female,1960,1960s,1960s
240602,5,Male,1960,1960s,1960s
421037,2,Male,1960,1960s,1960s
226944,4,Female,1960,1960s,1960s
232094,8,Male,1960,1960s,1960s
6434,3,Male,1960,1960s,1960s
422199,4,Male,1960,1960s,1960s
457485,2,Female,1960,1960s,1960s
259008,1,Female,1960,1960s,1960s
3026,4,Male,1960,1960s,1960s
235339,2,Female,1960,1960s,1960s
447508,2,Male,1960,1960s,1960s
417928,1,Male,1960,1960s,1960s
415849,6,Female,1960,1960s,1960s
1585,6,Male,1960,1960s,1960s
229522,2,Male,1960,1960s,1960s
416824,2,Unknown,1960,1960s,1960s
421100,2,Male,1960,1960s,1960s
400327,2,Male,1960,1960s,1960s
495190,1,Female,1960,1960s,1960s
407865,6,Male,1960,1960s,1960s
225970,3,Male,1960,1960s,1960s
412284,2,Male,1960,1960s,1960s
503862,2,Female,1960,1960s,1960s
225417,6,Female,1960,1960s,1960s
239680,3,Male,1960,1960s,1960s
225595,1,Male,1960,1960s,1960s
433355,2,Female,1960,1960s,1960s
235751,2,Male,1960,1960s,1960s
225676,1,Male,1960,1960s,1960s
413999,5,Male,1960,1960s,1960s
225793,1,Male,1960,1960s,1960s
402054,2,Female,1960,1960s,1960s
239764,8,Male,1960,1960s,1960s
235584,6,Male,1960,1960s,1960s
401914,1,Female,1960,1960s,1960s
232217,1,Male,1960,1960s,1960s
250936,3,Male,1960,1960s,1960s
2491,6,Male,1960,1960s,1960s
491841,2,Male,1960,1960s,1960s
248063,9,Female,1960,1960s,1960s
418100,5,Female,1960,1960s,1960s
406852,1,Male,1960,1960s,1960s
516507,2,Male,1961,1960s,1960s
259031,3,Male,1961,1960s,1960s
461731,1,Female,1961,1960s,1960s
259455,2,Male,1961,1960s,1960s
260620,1,Female,1961,1960s,1960s
237667,3,Male,1961,1960s,1960s
4628,8,Male,1961,1960s,1960s
405747,1,Male,1961,1960s,1960s
410,5,Male,1961,1960s,1960s
461725,1,Male,1961,1960s,1960s
403725,3,Male,1961,1960s,1960s
431487,3,Female,1961,1960s,1960s
415860,2,Female,1961,1960s,1960s
248560,2,Male,1961,1960s,1960s
430882,5,Female,1961,1960s,1960s
176,7,Male,1961,1960s,1960s
414702,1,Male,1961,1960s,1960s
434748,4,Female,1961,1960s,1960s
259542,5,Male,1961,1960s,1960s
9035,10,Male,1961,1960s,1960s
61,9,Male,1961,1960s,1960s
454337,1,Male,1961,1960s,1960s
245741,4,Male,1961,1960s,1960s
5145,7,Male,1961,1960s,1960s
3542,7,Male,1961,1960s,1960s
4203,6,Male,1961,1960s,1960s
239879,10,Female,1961,1960s,1960s
418097,1,Female,1961,1960s,1960s
437625,1,Male,1961,1960s,1960s
414014,3,Male,1961,1960s,1960s
454340,1,Female,1961,1960s,1960s
225378,1,Male,1961,1960s,1960s
405775,2,Male,1961,1960s,1960s
257628,3,Male,1961,1960s,1960s
415872,4,Male,1961,1960s,1960s
462194,2,Female,1961,1960s,1960s
230267,5,Male,1961,1960s,1960s
418125,3,Male,1961,1960s,1960s
230380,3,Male,1961,1960s,1960s
437316,2,Male,1961,1960s,1960s
4666,5,Female,1961,1960s,1960s
459339,2,Male,1961,1960s,1960s
239282,2,Female,1961,1960s,1960s
235244,4,Male,1961,1960s,1960s
493487,2,Male,1961,1960s,1960s
252973,2,Female,1961,1960s,1960s
235233,1,Male,1961,1960s,1960s
216,12,Male,1961,1960s,1960s
230575,2,Male,1961,1960s,1960s
403419,2,Male,1961,1960s,1960s
421178,4,Female,1961,1960s,1960s
234304,11,Male,1961,1960s,1960s
240673,4,Female,1961,1960s,1960s
259063,3,Female,1961,1960s,1960s
235762,1,Male,1961,1960s,1960s
229072,2,Female,1961,1960s,1960s
226643,8,Female,1961,1960s,1960s
235754,1,Female,1961,1960s,1960s
235753,1,Female,1961,1960s,1960s
229070,3,Female,1961,1960s,1960s
258991,1,Male,1961,1960s,1960s
232208,2,Male,1961,1960s,1960s
240607,4,Female,1961,1960s,1960s
252608,4,Male,1961,1960s,1960s
452701,2,Male,1961,1960s,1960s
258985,2,Male,1961,1960s,1960s
428581,3,Male,1961,1960s,1960s
237826,4,Male,1961,1960s,1960s
416938,2,Male,1961,1960s,1960s
239053,7,Male,1961,1960s,1960s
256911,3,Male,1961,1960s,1960s
417476,2,Unknown,1961,1960s,1960s
421877,3,Male,1961,1960s,1960s
225405,2,Male,1961,1960s,1960s
237631,4,Female,1961,1960s,1960s
240608,4,Female,1961,1960s,1960s
235769,1,Male,1961,1960s,1960s
237677,5,Female,1961,1960s,1960s
244721,2,Male,1961,1960s,1960s
417475,2,Male,1961,1960s,1960s
474850,1,Male,1961,1960s,1960s
227461,3,Female,1961,1960s,1960s
458904,2,Male,1961,1960s,1960s
237682,3,Male,1961,1960s,1960s
250717,2,Female,1961,1960s,1960s
421884,3,Male,1961,1960s,1960s
259450,5,Male,1961,1960s,1960s
244730,1,Female,1961,1960s,1960s
425607,2,Female,1961,1960s,1960s
403987,3,Male,1961,1960s,1960s
260597,1,Male,1961,1960s,1960s
248039,1,Female,1961,1960s,1960s
260598,1,Female,1961,1960s,1960s
428734,3,Female,1961,1960s,1960s
3418,1,Male,1961,1960s,1960s
226893,2,Male,1961,1960s,1960s
259029,7,Male,1961,1960s,1960s
1731,4,Male,1961,1960s,1960s
425605,4,Male,1961,1960s,1960s
237669,4,Female,1961,1960s,1960s
260599,1,Female,1961,1960s,1960s
248035,1,Female,1961,1960s,1960s
259307,5,Female,1961,1960s,1960s
476900,1,Male,1961,1960s,1960s
241062,9,Female,1961,1960s,1960s
241064,2,Male,1961,1960s,1960s
418091,1,Male,1961,1960s,1960s
259039,2,Male,1961,1960s,1960s
214009,2,Male,1961,1960s,1960s
248038,3,Female,1961,1960s,1960s
474925,2,Female,1961,1960s,1960s
235341,4,Female,1961,1960s,1960s
2690,2,Male,1961,1960s,1960s
474928,2,Female,1961,1960s,1960s
420862,6,Female,1961,1960s,1960s
225383,7,Male,1961,1960s,1960s
516557,4,Female,1961,1960s,1960s
8236,3,Male,1961,1960s,1960s
416889,2,Female,1961,1960s,1960s
449844,1,Male,1961,1960s,1960s
517206,2,Male,1961,1960s,1960s
228133,2,Female,1961,1960s,1960s
234158,4,Male,1961,1960s,1960s
5187,6,Male,1961,1960s,1960s
4027,2,Female,1961,1960s,1960s
412389,4,Female,1961,1960s,1960s
225769,1,Female,1961,1960s,1960s
3642,3,Male,1961,1960s,1960s
495048,1,Male,1961,1960s,1960s
449551,2,Male,1961,1960s,1960s
4541,8,Male,1961,1960s,1960s
239686,4,Male,1961,1960s,1960s
464319,2,Male,1961,1960s,1960s
412592,4,Female,1961,1960s,1960s
454341,1,Male,1961,1960s,1960s
556,11,Male,1961,1960s,1960s
225657,1,Male,1961,1960s,1960s
511086,1,Male,1961,1960s,1960s
5152,5,Male,1961,1960s,1960s
499376,1,Male,1961,1960s,1960s
239906,5,Male,1961,1960s,1960s
226901,6,Male,1961,1960s,1960s
228314,2,Female,1961,1960s,1960s
435242,7,Male,1961,1960s,1960s
245414,8,Female,1961,1960s,1960s
412761,4,Male,1961,1960s,1960s
422815,2,Male,1961,1960s,1960s
228282,2,Male,1961,1960s,1960s
426208,5,Female,1961,1960s,1960s
3032,8,Male,1961,1960s,1960s
426173,2,Male,1961,1960s,1960s
424191,5,Unknown,1961,1960s,1960s
427290,2,Male,1961,1960s,1960s
231890,1,Female,1961,1960s,1960s
401410,1,Male,1961,1960s,1960s
249800,2,Female,1961,1960s,1960s
228539,2,Male,1961,1960s,1960s
607,11,Male,1961,1960s,1960s
239532,5,Male,1961,1960s,1960s
476471,7,Female,1961,1960s,1960s
463780,5,Male,1961,1960s,1960s
229149,1,Male,1961,1960s,1960s
230094,7,Male,1961,1960s,1960s
242755,7,Male,1961,1960s,1960s
463725,4,Male,1961,1960s,1960s
242756,6,Male,1961,1960s,1960s
3872,4,Male,1961,1960s,1960s
227341,1,Female,1961,1960s,1960s
229973,2,Female,1961,1960s,1960s
225170,6,Male,1961,1960s,1960s
449526,1,Male,1961,1960s,1960s
417470,1,Male,1961,1960s,1960s
417471,1,Female,1961,1960s,1960s
239678,1,Male,1961,1960s,1960s
227692,2,Male,1961,1960s,1960s
417472,2,Male,1961,1960s,1960s
417473,2,Female,1961,1960s,1960s
230690,1,Male,1961,1960s,1960s
464184,3,Male,1961,1960s,1960s
229671,3,Female,1961,1960s,1960s
425662,3,Male,1961,1960s,1960s
417469,3,Male,1961,1960s,1960s
449689,1,Female,1961,1960s,1960s
242275,1,Male,1961,1960s,1960s
242276,1,Female,1961,1960s,1960s
242266,1,Male,1961,1960s,1960s
242268,1,Male,1961,1960s,1960s
242271,1,Male,1961,1960s,1960s
239461,6,Female,1961,1960s,1960s
437632,1,Female,1961,1960s,1960s
242277,2,Male,1961,1960s,1960s
225812,10,Male,1961,1960s,1960s
444185,1,Female,1961,1960s,1960s
242278,1,Female,1961,1960s,1960s
242279,1,Female,1961,1960s,1960s
242264,1,Female,1961,1960s,1960s
239459,2,Male,1961,1960s,1960s
436453,3,Male,1961,1960s,1960s
239915,6,Male,1961,1960s,1960s
232130,2,Male,1961,1960s,1960s
254456,3,Female,1961,1960s,1960s
242269,1,Female,1961,1960s,1960s
238967,2,Male,1961,1960s,1960s
2738,3,Female,1961,1960s,1960s
242258,4,Male,1961,1960s,1960s
242257,1,Male,1961,1960s,1960s
3370,6,Male,1961,1960s,1960s
227661,2,Male,1961,1960s,1960s
227652,1,Male,1961,1960s,1960s
227644,2,Male,1961,1960s,1960s
2358,10,Male,1961,1960s,1960s
228687,2,Male,1961,1960s,1960s
663,4,Male,1961,1960s,1960s
228560,3,Male,1961,1960s,1960s
242263,2,Male,1961,1960s,1960s
242260,1,Female,1961,1960s,1960s
242280,1,Female,1961,1960s,1960s
242259,1,Male,1961,1960s,1960s
230526,1,Male,1961,1960s,1960s
459357,5,Male,1961,1960s,1960s
6539,6,Male,1961,1960s,1960s
237705,4,Female,1961,1960s,1960s
401656,2,Female,1961,1960s,1960s
413120,4,Female,1961,1960s,1960s
420012,3,Male,1961,1960s,1960s
415854,2,Male,1961,1960s,1960s
489031,2,Male,1961,1960s,1960s
238939,10,Male,1961,1960s,1960s
449534,2,Male,1961,1960s,1960s
227386,1,Male,1961,1960s,1960s
239902,5,Male,1961,1960s,1960s
3054,4,Male,1961,1960s,1960s
8227,5,Male,1961,1960s,1960s
3379,5,Male,1961,1960s,1960s
258901,3,Male,1961,1960s,1960s
245747,2,Male,1961,1960s,1960s
258902,2,Female,1961,1960s,1960s
258903,2,Female,1961,1960s,1960s
476279,1,Female,1961,1960s,1960s
431130,7,Female,1961,1960s,1960s
1002,10,Female,1961,1960s,1960s
621,6,Male,1961,1960s,1960s
416902,1,Female,1961,1960s,1960s
416901,2,Female,1961,1960s,1960s
495247,1,Male,1961,1960s,1960s
228218,2,Male,1961,1960s,1960s
413288,2,Male,1961,1960s,1960s
437649,1,Female,1961,1960s,1960s
239908,2,Female,1961,1960s,1960s
228212,3,Male,1961,1960s,1960s
413729,5,Male,1961,1960s,1960s
437614,1,Female,1961,1960s,1960s
449843,2,Female,1961,1960s,1960s
458544,2,Male,1961,1960s,1960s
225423,4,Male,1961,1960s,1960s
412274,2,Male,1961,1960s,1960s
2334,6,Male,1961,1960s,1960s
424697,5,Male,1961,1960s,1960s
413996,2,Female,1961,1960s,1960s
412417,1,Female,1961,1960s,1960s
425620,2,Unknown,1961,1960s,1960s
255809,3,Female,1961,1960s,1960s
248056,5,Male,1961,1960s,1960s
475307,3,Male,1961,1960s,1960s
412280,4,Male,1961,1960s,1960s
227048,2,Male,1961,1960s,1960s
431912,4,Male,1961,1960s,1960s
483257,3,Female,1961,1960s,1960s
425625,3,Female,1961,1960s,1960s
236314,7,Male,1961,1960s,1960s
229117,2,Female,1961,1960s,1960s
238199,5,Male,1961,1960s,1960s
227560,5,Male,1961,1960s,1960s
247938,6,Male,1961,1960s,1960s
227567,3,Female,1961,1960s,1960s
454339,3,Male,1961,1960s,1960s
246738,3,Female,1961,1960s,1960s
234796,3,Female,1961,1960s,1960s
238209,1,Female,1961,1960s,1960s
246736,1,Male,1961,1960s,1960s
435147,7,Female,1961,1960s,1960s
260072,6,Male,1961,1960s,1960s
229249,3,Male,1961,1960s,1960s
233016,4,Female,1961,1960s,1960s
229129,1,Female,1961,1960s,1960s
231680,1,Female,1961,1960s,1960s
1939,3,Male,1961,1960s,1960s
226777,3,Male,1961,1960s,1960s
235130,2,Female,1961,1960s,1960s
225236,3,Male,1961,1960s,1960s
248055,9,Male,1961,1960s,1960s
231794,2,Male,1961,1960s,1960s
483251,1,Male,1961,1960s,1960s
227834,1,Male,1961,1960s,1960s
229649,2,Male,1961,1960s,1960s
437683,1,Female,1961,1960s,1960s
245301,2,Female,1961,1960s,1960s
405932,1,Male,1961,1960s,1960s
240316,7,Female,1961,1960s,1960s
437647,1,Female,1961,1960s,1960s
2141,5,Male,1961,1960s,1960s
405933,1,Male,1961,1960s,1960s
229100,1,Female,1961,1960s,1960s
434349,6,Female,1961,1960s,1960s
444196,11,Male,1961,1960s,1960s
435226,4,Male,1961,1960s,1960s
227675,1,Female,1961,1960s,1960s
236202,1,Male,1961,1960s,1960s
236203,3,Male,1961,1960s,1960s
236204,4,Female,1961,1960s,1960s
236206,4,Female,1961,1960s,1960s
234891,2,Male,1961,1960s,1960s
437626,1,Male,1961,1960s,1960s
405934,1,Male,1961,1960s,1960s
229105,2,Male,1961,1960s,1960s
247641,2,Female,1961,1960s,1960s
231074,5,Male,1961,1960s,1960s
418979,4,Female,1961,1960s,1960s
449531,1,Female,1961,1960s,1960s
404312,5,Male,1961,1960s,1960s
227891,1,Female,1961,1960s,1960s
430203,8,Male,1961,1960s,1960s
430428,4,Female,1961,1960s,1960s
252578,2,Female,1961,1960s,1960s
3729,1,Male,1961,1960s,1960s
510488,1,Male,1961,1960s,1960s
510484,2,Male,1961,1960s,1960s
248047,7,Female,1961,1960s,1960s
510478,1,Female,1961,1960s,1960s
231802,3,Male,1961,1960s,1960s
248048,9,Male,1961,1960s,1960s
510501,2,Male,1961,1960s,1960s
510480,3,Male,1961,1960s,1960s
248050,1,Female,1961,1960s,1960s
510481,6,Male,1961,1960s,1960s
510479,2,Male,1961,1960s,1960s
510508,1,Male,1961,1960s,1960s
1352,10,Male,1961,1960s,1960s
443,3,Male,1961,1960s,1960s
431495,4,Male,1961,1960s,1960s
225096,5,Female,1961,1960s,1960s
225219,2,Female,1961,1960s,1960s
4352,6,Male,1961,1960s,1960s
510482,3,Male,1961,1960s,1960s
510502,2,Female,1961,1960s,1960s
248042,1,Female,1961,1960s,1960s
225220,2,Male,1961,1960s,1960s
459323,3,Female,1962,1960s,1960s
441326,1,Male,1962,1960s,1960s
430550,4,Male,1962,1960s,1960s
486682,2,Male,1962,1960s,1960s
244215,2,Female,1962,1960s,1960s
248053,6,Female,1962,1960s,1960s
438732,2,Male,1962,1960s,1960s
459715,3,Male,1962,1960s,1960s
225133,1,Male,1962,1960s,1960s
258699,2,Male,1962,1960s,1960s
225097,2,Female,1962,1960s,1960s
8235,1,Male,1962,1960s,1960s
225022,8,Male,1962,1960s,1960s
467914,2,Female,1962,1960s,1960s
227892,1,Female,1962,1960s,1960s
441928,1,Female,1962,1960s,1960s
248049,5,Female,1962,1960s,1960s
253012,4,Female,1962,1960s,1960s
459307,4,Female,1962,1960s,1960s
454681,1,Female,1962,1960s,1960s
437698,1,Female,1962,1960s,1960s
225202,11,Male,1962,1960s,1960s
225019,2,Male,1962,1960s,1960s
506455,2,Female,1962,1960s,1960s
799,16,Male,1962,1960s,1960s
237721,2,Female,1962,1960s,1960s
238242,1,Female,1962,1960s,1960s
225848,5,Male,1962,1960s,1960s
421995,2,Unknown,1962,1960s,1960s
226226,3,Male,1962,1960s,1960s
238252,2,Male,1962,1960s,1960s
225018,2,Male,1962,1960s,1960s
517250,2,Female,1962,1960s,1960s
225857,7,Male,1962,1960s,1960s
407888,3,Male,1962,1960s,1960s
225021,3,Male,1962,1960s,1960s
440177,4,Female,1962,1960s,1960s
438682,3,Female,1962,1960s,1960s
231466,4,Male,1962,1960s,1960s
441327,4,Male,1962,1960s,1960s
425347,1,Female,1962,1960s,1960s
436131,1,Male,1962,1960s,1960s
459332,1,Male,1962,1960s,1960s
238241,1,Female,1962,1960s,1960s
259062,1,Female,1962,1960s,1960s
238254,2,Male,1962,1960s,1960s
434194,3,Unknown,1962,1960s,1960s
435924,2,Female,1962,1960s,1960s
238256,1,Male,1962,1960s,1960s
235781,1,Male,1962,1960s,1960s
252971,2,Male,1962,1960s,1960s
239116,1,Female,1962,1960s,1960s
519,4,Male,1962,1960s,1960s
229472,2,Male,1962,1960s,1960s
478783,1,Male,1962,1960s,1960s
244219,2,Male,1962,1960s,1960s
238218,3,Female,1962,1960s,1960s
244239,1,Male,1962,1960s,1960s
251728,1,Male,1962,1960s,1960s
405772,5,Male,1962,1960s,1960s
426688,4,Male,1962,1960s,1960s
478791,1,Female,1962,1960s,1960s
456315,3,Male,1962,1960s,1960s
405776,1,Male,1962,1960s,1960s
410319,1,Male,1962,1960s,1960s
239801,2,Male,1962,1960s,1960s
239269,1,Male,1962,1960s,1960s
251763,13,Female,1962,1960s,1960s
238239,1,Male,1962,1960s,1960s
435565,2,Male,1962,1960s,1960s
260639,8,Female,1962,1960s,1960s
250559,6,Male,1962,1960s,1960s
227674,6,Male,1962,1960s,1960s
225211,2,Male,1962,1960s,1960s
441239,1,Female,1962,1960s,1960s
238253,1,Female,1962,1960s,1960s
235306,1,Male,1962,1960s,1960s
225098,2,Female,1962,1960s,1960s
225024,1,Female,1962,1960s,1960s
225101,2,Female,1962,1960s,1960s
225099,2,Female,1962,1960s,1960s
225023,3,Female,1962,1960s,1960s
459320,5,Male,1962,1960s,1960s
404177,3,Unknown,1962,1960s,1960s
404175,2,Female,1962,1960s,1960s
441323,1,Female,1962,1960s,1960s
203002,2,Female,1962,1960s,1960s
245735,3,Female,1962,1960s,1960s
245288,3,Male,1962,1960s,1960s
454662,1,Male,1962,1960s,1960s
478782,1,Male,1962,1960s,1960s
248026,2,Male,1962,1960s,1960s
504611,1,Male,1962,1960s,1960s
227845,3,Male,1962,1960s,1960s
240604,2,Male,1962,1960s,1960s
451793,3,Female,1962,1960s,1960s
418116,2,Male,1962,1960s,1960s
485931,4,Female,1962,1960s,1960s
2925,13,Male,1962,1960s,1960s
423195,4,Male,1962,1960s,1960s
225057,5,Male,1962,1960s,1960s
458790,2,Female,1962,1960s,1960s
456087,2,Male,1962,1960s,1960s
234127,8,Female,1962,1960s,1960s
436526,5,Male,1962,1960s,1960s
247241,3,Female,1962,1960s,1960s
225920,2,Male,1962,1960s,1960s
844,3,Male,1962,1960s,1960s
225084,3,Male,1962,1960s,1960s
251574,2,Male,1962,1960s,1960s
238249,1,Female,1962,1960s,1960s
234719,5,Female,1962,1960s,1960s
238248,2,Male,1962,1960s,1960s
239895,4,Male,1962,1960s,1960s
251572,2,Male,1962,1960s,1960s
231806,4,Male,1962,1960s,1960s
418127,5,Male,1962,1960s,1960s
444201,2,Female,1962,1960s,1960s
231762,2,Male,1962,1960s,1960s
908,3,Male,1962,1960s,1960s
238247,3,Male,1962,1960s,1960s
231179,1,Female,1962,1960s,1960s
225736,5,Male,1962,1960s,1960s
244378,1,Male,1962,1960s,1960s
435816,3,Female,1962,1960s,1960s
234730,6,Female,1962,1960s,1960s
234731,3,Male,1962,1960s,1960s
495148,1,Female,1962,1960s,1960s
259021,2,Male,1962,1960s,1960s
3267,4,Female,1962,1960s,1960s
530785,5,Female,1962,1960s,1960s
410050,2,Male,1962,1960s,1960s
248058,2,Male,1962,1960s,1960s
455569,2,Female,1962,1960s,1960s
3121,27,Male,1962,1960s,1960s
238243,2,Male,1962,1960s,1960s
884,6,Male,1962,1960s,1960s
1126,4,Male,1962,1960s,1960s
451795,5,Male,1962,1960s,1960s
6324,11,Male,1962,1960s,1960s
450376,4,Female,1962,1960s,1960s
251770,1,Male,1962,1960s,1960s
436286,2,Female,1962,1960s,1960s
238251,1,Male,1962,1960s,1960s
1015,11,Male,1962,1960s,1960s
250052,13,Male,1962,1960s,1960s
260184,1,Male,1962,1960s,1960s
251651,2,Male,1962,1960s,1960s
226262,2,Male,1962,1960s,1960s
516584,2,Female,1962,1960s,1960s
251402,1,Female,1962,1960s,1960s
425416,1,Male,1962,1960s,1960s
225828,4,Female,1962,1960s,1960s
226326,6,Male,1962,1960s,1960s
1049,5,Male,1962,1960s,1960s
245051,6,Female,1962,1960s,1960s
231803,1,Female,1962,1960s,1960s
245744,2,Male,1962,1960s,1960s
252610,3,Male,1962,1960s,1960s
254242,2,Male,1962,1960s,1960s
1746,3,Female,1962,1960s,1960s
451805,2,Female,1962,1960s,1960s
236037,1,Male,1962,1960s,1960s
232444,8,Male,1962,1960s,1960s
240626,4,Female,1962,1960s,1960s
237701,1,Female,1962,1960s,1960s
244830,1,Male,1962,1960s,1960s
1150,3,Male,1962,1960s,1960s
249418,4,Female,1962,1960s,1960s
459328,1,Female,1962,1960s,1960s
435564,1,Male,1962,1960s,1960s
445348,3,Male,1962,1960s,1960s
228723,2,Male,1962,1960s,1960s
251566,2,Male,1962,1960s,1960s
422170,1,Male,1962,1960s,1960s
843,5,Male,1962,1960s,1960s
237703,2,Female,1962,1960s,1960s
258994,3,Male,1962,1960s,1960s
238250,1,Male,1962,1960s,1960s
225801,7,Male,1962,1960s,1960s
430335,6,Male,1962,1960s,1960s
444186,2,Male,1962,1960s,1960s
227773,3,Male,1962,1960s,1960s
499942,2,Female,1962,1960s,1960s
237180,3,Male,1962,1960s,1960s
229787,5,Male,1962,1960s,1960s
401845,4,Female,1962,1960s,1960s
499937,2,Male,1962,1960s,1960s
412559,1,Female,1962,1960s,1960s
246741,2,Female,1962,1960s,1960s
227580,3,Male,1962,1960s,1960s
689,11,Female,1962,1960s,1960s
433308,8,Male,1962,1960s,1960s
444739,1,Male,1962,1960s,1960s
229794,3,Male,1962,1960s,1960s
423834,3,Male,1962,1960s,1960s
256046,2,Female,1962,1960s,1960s
251901,2,Male,1962,1960s,1960s
236320,2,Male,1962,1960s,1960s
451014,2,Female,1962,1960s,1960s
410328,3,Female,1962,1960s,1960s
437741,1,Male,1962,1960s,1960s
437740,1,Male,1962,1960s,1960s
437703,1,Male,1962,1960s,1960s
405496,1,Male,1962,1960s,1960s
437757,2,Male,1962,1960s,1960s
254991,8,Female,1962,1960s,1960s
410234,2,Female,1962,1960s,1960s
430205,4,Male,1962,1960s,1960s
499860,3,Male,1962,1960s,1960s
441325,1,Male,1962,1960s,1960s
4343,3,Female,1962,1960s,1960s
239374,2,Female,1962,1960s,1960s
420439,7,Female,1962,1960s,1960s
510506,1,Female,1962,1960s,1960s
510511,3,Female,1962,1960s,1960s
510513,1,Male,1962,1960s,1960s
510512,1,Female,1962,1960s,1960s
510510,3,Female,1962,1960s,1960s
