types,ori_url,description,_class,is_deleted,dates,is_locked,_class_ori,ori_dbid,coverages,label,curr_dbid,display_name,birth,year
['award'],https://www.daao.org.au/bio/recognition/wynne-prize-in-1986,,recognition,False,"[{'year': '1986', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da19b56b538b73d93011d06'},"[{'date': {'year': '1986', 'month': '1', 'day': '1'}}]",Wynne Prize,{'$oid': '645811dfd72f0e29f6140d12'},"""Rosemary Wynnis Madigan""","{""coverage"": {""date"": {""year"": ""1926"", ""month"": ""12"", ""day"": ""5""}, ""place"": {""address"": {""ori_address"": ""Glenelg, Adelaide, South Australia"", ""country"": ""Australia"", ""state"": ""South Australia"", ""city"": ""Adelaide"", ""suburb"": ""Glenelg"", ""postcode"": ""5045""}, ""ori_dbid"": {""$oid"": ""4da19b48b538b73d93011b17""}, ""ori_address"": ""Glenelg, Adelaide, SA"", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": -34.9803393, ""longitude"": 138.5134932}}}}",1986
['award'],https://www.daao.org.au/bio/recognition/nsw-travelling-art-scholarship-in-1950,,recognition,False,"[{'year': '1950', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da19b56b538b73d93011d08'},"[{'date': {'year': '1950', 'month': '1', 'day': '1'}}]",NSW Travelling Art Scholarship,{'$oid': '645811d9d72f0e29f6140977'},"""Rosemary Wynnis Madigan""","{""coverage"": {""date"": {""year"": ""1926"", ""month"": ""12"", ""day"": ""5""}, ""place"": {""address"": {""ori_address"": ""Glenelg, Adelaide, South Australia"", ""country"": ""Australia"", ""state"": ""South Australia"", ""city"": ""Adelaide"", ""suburb"": ""Glenelg"", ""postcode"": ""5045""}, ""ori_dbid"": {""$oid"": ""4da19b48b538b73d93011b17""}, ""ori_address"": ""Glenelg, Adelaide, SA"", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": -34.9803393, ""longitude"": 138.5134932}}}}",1950
['award'],https://www.daao.org.au/bio/recognition/1978-caltex-the-masters-choice-art-award,,recognition,False,"[{'year': '1978', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da19c02b538b73d93012b46'},"[{'date': {'year': '1978', 'month': '1', 'day': '1'}}]",Caltex 'The Master's Choice' Art Award,{'$oid': '645811ebd72f0e29f614144e'},"""Erica McGilchrist""","{""coverage"": {""date"": {""year"": ""1926"", ""month"": ""2"", ""day"": ""10""}, ""place"": {""address"": {""ori_address"": ""Mount Gambier, South Australia"", ""country"": ""Australia"", ""state"": ""South Australia"", ""city"": ""Mount Gambier"", ""postcode"": ""5290""}, ""ori_dbid"": {""$oid"": ""4da197c4b538b73d9300be94""}, ""ori_address"": ""Mount Gambier, South Australia"", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": -37.8294444, ""longitude"": 140.7827778}}}}",1978
['award'],https://www.daao.org.au/bio/recognition/1958-helena-rubinstein-mural-prize,,recognition,False,"[{'year': '1958', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da19c01b538b73d93012b44'},"[{'date': {'year': '1958', 'month': '1', 'day': '1'}}]",Helena Rubinstein Mural Prize,{'$oid': '645811dfd72f0e29f6140d7e'},"""Erica McGilchrist""","{""coverage"": {""date"": {""year"": ""1926"", ""month"": ""2"", ""day"": ""10""}, ""place"": {""address"": {""ori_address"": ""Mount Gambier, South Australia"", ""country"": ""Australia"", ""state"": ""South Australia"", ""city"": ""Mount Gambier"", ""postcode"": ""5290""}, ""ori_dbid"": {""$oid"": ""4da197c4b538b73d9300be94""}, ""ori_address"": ""Mount Gambier, South Australia"", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": -37.8294444, ""longitude"": 140.7827778}}}}",1958
['award'],https://www.daao.org.au/bio/recognition/1992-order-of-australia-medal,,recognition,False,"[{'year': '1992', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da19c02b538b73d93012b45'},"[{'date': {'year': '1992', 'month': '1', 'day': '1'}}]",Order of Australia,{'$oid': '645811e5d72f0e29f61410b9'},"""Erica McGilchrist""","{""coverage"": {""date"": {""year"": ""1926"", ""month"": ""2"", ""day"": ""10""}, ""place"": {""address"": {""ori_address"": ""Mount Gambier, South Australia"", ""country"": ""Australia"", ""state"": ""South Australia"", ""city"": ""Mount Gambier"", ""postcode"": ""5290""}, ""ori_dbid"": {""$oid"": ""4da197c4b538b73d9300be94""}, ""ori_address"": ""Mount Gambier, South Australia"", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": -37.8294444, ""longitude"": 140.7827778}}}}",1992
['award'],https://www.daao.org.au/bio/recognition/grant-recipient-of-art-gallery-of-nsws-dyason-bequest,,recognition,False,[],False,recognition,{'$oid': '4da19c02b538b73d93012b47'},[{}],Grant recipient of Art Gallery of NSW's Dyason Bequest,{'$oid': '645811cdd72f0e29f61402f6'},"""Erica McGilchrist""","{""coverage"": {""date"": {""year"": ""1926"", ""month"": ""2"", ""day"": ""10""}, ""place"": {""address"": {""ori_address"": ""Mount Gambier, South Australia"", ""country"": ""Australia"", ""state"": ""South Australia"", ""city"": ""Mount Gambier"", ""postcode"": ""5290""}, ""ori_dbid"": {""$oid"": ""4da197c4b538b73d9300be94""}, ""ori_address"": ""Mount Gambier, South Australia"", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": -37.8294444, ""longitude"": 140.7827778}}}}",
['award'],https://www.daao.org.au/bio/recognition/1960-german-academic-exchange-service-scholarship,,recognition,False,"[{'year': '1960', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da19c02b538b73d93012b48'},"[{'date': {'year': '1960', 'month': '1', 'day': '1'}}]",German Academic Exchange Service scholarship,{'$oid': '645811d2d72f0e29f614052f'},"""Erica McGilchrist""","{""coverage"": {""date"": {""year"": ""1926"", ""month"": ""2"", ""day"": ""10""}, ""place"": {""address"": {""ori_address"": ""Mount Gambier, South Australia"", ""country"": ""Australia"", ""state"": ""South Australia"", ""city"": ""Mount Gambier"", ""postcode"": ""5290""}, ""ori_dbid"": {""$oid"": ""4da197c4b538b73d9300be94""}, ""ori_address"": ""Mount Gambier, South Australia"", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": -37.8294444, ""longitude"": 140.7827778}}}}",1960
['award'],https://www.daao.org.au/bio/recognition/mosman-art-prize-1947-with-new-england-landscape,New England Landscape',recognition,False,"[{'year': '1947', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da19e07b538b73d93014fac'},"[{'date': {'year': '1947', 'month': '1', 'day': '1'}}]",Mosman Art Prize,{'$oid': '645811dad72f0e29f61409f8'},"""Margaret Olley""","{""coverage"": {""date"": {""year"": ""1923"", ""month"": ""6"", ""day"": ""22""}, ""place"": {""address"": {""ori_address"": ""Lismore, New South Wales"", ""country"": ""Australia"", ""state"": ""New South Wales"", ""city"": ""Lismore"", ""postcode"": ""2480""}, ""ori_dbid"": {""$oid"": ""4da19cd8b538b73d93013e4a""}, ""ori_address"": ""Lismore, NSW"", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": -28.8166667, ""longitude"": 153.2833333}}}}",1947
['award'],https://www.daao.org.au/bio/recognition/national-gallery-travelling-scholarship-1920,,recognition,False,"[{'year': '1920', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da19ef0b538b73d93015b6c'},"[{'date': {'year': '1920', 'month': '1', 'day': '1'}}]",National Gallery Travelling Scholarship,{'$oid': '645811e9d72f0e29f6141353'},"""Adelaide Perry""","{""coverage"": {""date"": {""year"": ""1891"", ""month"": ""6"", ""day"": ""23""}, ""place"": {""address"": {""ori_address"": ""Beechworth, Victoria"", ""country"": ""Australia"", ""state"": ""Victoria"", ""postcode"": ""3747""}, ""ori_dbid"": {""$oid"": ""4da194f8b538b73d93000795""}, ""ori_address"": ""Beechworth, Vic."", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": -36.3592906, ""longitude"": 146.6872665}}}}",1920
['award'],https://www.daao.org.au/bio/recognition/coolgardie-exhibition-coolgardie-wa,,recognition,False,"[{'year': '1899', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '5157dea4d707ff422f0001ad'},[{}],"Coolgardie Exhibition, Coolgardie, WA",{'$oid': '645811e8d72f0e29f6141252'},"""Margaret Preston""","{""coverage"": {""date"": {""year"": ""1875"", ""month"": ""4"", ""day"": ""29""}}}",
['award'],https://www.daao.org.au/bio/recognition/silver-medal-exposition-internationale-paris-france-1937,,recognition,False,"[{'year': '1937', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da19f26b538b73d93015e3c'},"[{'date': {'year': '1937', 'month': '1', 'day': '1'}}]",Exposition Internationale,{'$oid': '645811d9d72f0e29f6140974'},"""Margaret Preston""","{""coverage"": {""date"": {""year"": ""1875"", ""month"": ""4"", ""day"": ""29""}}}",1937
['award'],https://www.daao.org.au/bio/recognition/1938-travelling-art-scholarship,Entered scholarship 1938/1944,recognition,False,"[{'year': '1938', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da1a12ab538b73d930173f6'},"[{'date': {'year': '1938', 'month': '1', 'day': '1'}}]",Travelling Art Scholarship,{'$oid': '645811d7d72f0e29f6140877'},"""Freda Rhoda Robertshaw""","{""coverage"": {""date"": {""year"": ""1916"", ""month"": ""11"", ""day"": ""16""}, ""place"": {""address"": {""ori_address"": ""Sydney, New South Wales"", ""country"": ""Australia"", ""state"": ""New South Wales"", ""city"": ""Sydney"", ""postcode"": ""2000""}, ""ori_dbid"": {""$oid"": ""4da19500b538b73d93000beb""}, ""ori_address"": ""Sydney, New South Wales"", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": -33.8689009, ""longitude"": 151.2070914}}}}",1938
['award'],https://www.daao.org.au/bio/recognition/order-of-australia-1,,recognition,False,[],False,recognition,{'$oid': '4da1a3bcb538b73d93018f89'},[{}],Order of Australia,{'$oid': '645811e2d72f0e29f6140f28'},"""Grace Cossington Smith""","{""coverage"": {""date"": {""year"": ""1892"", ""month"": ""4"", ""day"": ""20""}, ""place"": {""address"": {""ori_address"": ""Neutral Bay, Sydney, New South Wales"", ""country"": ""Australia"", ""state"": ""New South Wales"", ""city"": ""Sydney"", ""suburb"": ""Neutral Bay"", ""postcode"": ""2089""}, ""ori_dbid"": {""$oid"": ""4da19563b538b73d93003985""}, ""ori_address"": ""Neutral Bay, Sydney, NSW"", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": -33.8316338, ""longitude"": 151.2221423}}}}",
['award'],https://www.daao.org.au/bio/recognition/order-of-the-british-empire-1,,recognition,False,[],False,recognition,{'$oid': '4da1a3bcb538b73d93018f8a'},[{}],Order of the British Empire,{'$oid': '645811e3d72f0e29f6140f89'},"""Grace Cossington Smith""","{""coverage"": {""date"": {""year"": ""1892"", ""month"": ""4"", ""day"": ""20""}, ""place"": {""address"": {""ori_address"": ""Neutral Bay, Sydney, New South Wales"", ""country"": ""Australia"", ""state"": ""New South Wales"", ""city"": ""Sydney"", ""suburb"": ""Neutral Bay"", ""postcode"": ""2089""}, ""ori_dbid"": {""$oid"": ""4da19563b538b73d93003985""}, ""ori_address"": ""Neutral Bay, Sydney, NSW"", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": -33.8316338, ""longitude"": 151.2221423}}}}",
['award'],https://www.daao.org.au/bio/recognition/1929-national-gallery-of-victorias-travelling-scholarship,,recognition,False,"[{'year': '1929', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da1a52ab538b73d93019905'},"[{'date': {'year': '1929', 'month': '1', 'day': '1'}}]",National Gallery of Victoria's  travelling scholarship,{'$oid': '645811f1d72f0e29f61417cf'},"""Constance Stokes""","{""coverage"": {""date"": {""year"": ""1906"", ""month"": ""2"", ""day"": ""20""}, ""place"": {""address"": {""ori_address"": ""Miram Piram, Victoria"", ""country"": ""Australia"", ""state"": ""Victoria"", ""postcode"": ""Unknown""}, ""ori_dbid"": {""$oid"": ""4da1a52bb538b73d9301990a""}, ""ori_address"": ""Miram Piram, VIC"", ""_class_ori"": ""place"", ""_class"": ""place""}}}",1929
['award'],https://www.daao.org.au/bio/recognition/gold-medal-bendigo-jubilee-exhibition-vic,,recognition,False,[],False,recognition,{'$oid': '4da1a800b538b73d9301a631'},[{}],"gold medal, Bendigo Jubilee Exhibition, VIC",{'$oid': '645811efd72f0e29f614168b'},"""Violet Teague""","{""coverage"": {""date"": {""year"": ""1872"", ""month"": ""2"", ""day"": ""21""}, ""place"": {""address"": {""ori_address"": ""Melbourne, Victoria"", ""country"": ""Australia"", ""state"": ""Victoria"", ""city"": ""Melbourne"", ""postcode"": ""3000""}, ""ori_dbid"": {""$oid"": ""4da19511b538b73d930014e5""}, ""ori_address"": ""Melbourne, VIC"", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": -37.8131869, ""longitude"": 144.9629796}}}}",
['award'],https://www.daao.org.au/bio/recognition/bronze-medal-panama-pacific-exhibition-san-francisco-usa,,recognition,False,[],False,recognition,{'$oid': '4da1a800b538b73d9301a630'},[{}],"bronze medal, Panama-Pacific Exhibition, San Francisco, USA",{'$oid': '645811d7d72f0e29f614088b'},"""Violet Teague""","{""coverage"": {""date"": {""year"": ""1872"", ""month"": ""2"", ""day"": ""21""}, ""place"": {""address"": {""ori_address"": ""Melbourne, Victoria"", ""country"": ""Australia"", ""state"": ""Victoria"", ""city"": ""Melbourne"", ""postcode"": ""3000""}, ""ori_dbid"": {""$oid"": ""4da19511b538b73d930014e5""}, ""ori_address"": ""Melbourne, VIC"", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": -37.8131869, ""longitude"": 144.9629796}}}}",
['award'],https://www.daao.org.au/bio/recognition/silver-medal-old-salon-vic,,recognition,False,[],False,recognition,{'$oid': '4da1a800b538b73d9301a62f'},[{}],"silver medal, Old Salon, VIC",{'$oid': '645811e6d72f0e29f614116a'},"""Violet Teague""","{""coverage"": {""date"": {""year"": ""1872"", ""month"": ""2"", ""day"": ""21""}, ""place"": {""address"": {""ori_address"": ""Melbourne, Victoria"", ""country"": ""Australia"", ""state"": ""Victoria"", ""city"": ""Melbourne"", ""postcode"": ""3000""}, ""ori_dbid"": {""$oid"": ""4da19511b538b73d930014e5""}, ""ori_address"": ""Melbourne, VIC"", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": -37.8131869, ""longitude"": 144.9629796}}}}",
['award'],https://www.daao.org.au/bio/recognition/winner-parliament-of-nsw-indigenous-art-prize-2005,,recognition,False,"[{'year': '2005', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da1a884b538b73d9301acca'},"[{'date': {'year': '2005', 'month': '1', 'day': '1'}}]",Parliament of NSW Indigenous Art Prize,{'$oid': '645811d9d72f0e29f61409d0'},"""Esme Timbery""","{""coverage"": {""date"": {""year"": ""1931"", ""month"": ""2"", ""day"": ""14""}, ""place"": {""address"": {""ori_address"": ""Port Kembla, New South Wales"", ""country"": ""Australia"", ""state"": ""New South Wales"", ""city"": ""Wollongong"", ""suburb"": ""Port Kembla"", ""postcode"": ""2505""}, ""ori_dbid"": {""$oid"": ""4da1a885b538b73d9301acd0""}, ""ori_address"": ""Port Kembla, NSW"", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": -34.4800735, ""longitude"": 150.900495}}}}",2005
['award'],https://www.daao.org.au/bio/recognition/1914-bronze-panama-pacific-international-exhibition,,recognition,False,"[{'year': '1914', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da1a97ab538b73d9301b218'},"[{'date': {'year': '1914', 'month': '1', 'day': '1'}}]","Bronze, Panama-Pacific International Exhibition",{'$oid': '645811ead72f0e29f6141391'},"""Jessie Traill""","{""coverage"": {""date"": {""year"": ""1881"", ""month"": ""1"", ""day"": ""1""}, ""place"": {""address"": {""ori_address"": ""Brighton, Melbourne, Victoria"", ""country"": ""Australia"", ""state"": ""Victoria"", ""city"": ""Melbourne"", ""suburb"": ""Brighton"", ""postcode"": ""3186""}, ""ori_dbid"": {""$oid"": ""4da1a480b538b73d9301965d""}, ""ori_address"": ""Brighton, Melbourne, Victoria"", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": -37.9056598, ""longitude"": 145.0043117}}}}",1914
['award'],https://www.daao.org.au/bio/recognition/1914-gold-medal-for-etching-panama-pacific-international-exhibition,For etching,recognition,False,"[{'year': '1914', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da1a97ab538b73d9301b219'},"[{'date': {'year': '1914', 'month': '1', 'day': '1'}}]",Panama-Pacific International Exhibition,{'$oid': '645811e0d72f0e29f6140e02'},"""Jessie Traill""","{""coverage"": {""date"": {""year"": ""1881"", ""month"": ""1"", ""day"": ""1""}, ""place"": {""address"": {""ori_address"": ""Brighton, Melbourne, Victoria"", ""country"": ""Australia"", ""state"": ""Victoria"", ""city"": ""Melbourne"", ""suburb"": ""Brighton"", ""postcode"": ""3186""}, ""ori_dbid"": {""$oid"": ""4da1a480b538b73d9301965d""}, ""ori_address"": ""Brighton, Melbourne, Victoria"", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": -37.9056598, ""longitude"": 145.0043117}}}}",1914
['award'],https://www.daao.org.au/bio/recognition/1998-jean-masson-davidson-medal-the-society-of-portrait-sculptors-nsw,Jean Masson Davidson medal,recognition,False,"[{'year': '1998', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da1a9a8b538b73d9301b32d'},"[{'date': {'year': '1998', 'month': '1', 'day': '1'}}]","1998 : Jean Masson Davidson medal, The Society of Portrait Sculptors, NSW",{'$oid': '645811e0d72f0e29f6140deb'},"""Barbara Tribe""","{""coverage"": {""date"": {""year"": ""1913"", ""month"": ""6"", ""day"": ""20""}, ""place"": {""address"": {""ori_address"": ""Sydney, New South Wales"", ""country"": ""Australia"", ""state"": ""New South Wales"", ""city"": ""Sydney"", ""postcode"": ""2000""}, ""ori_dbid"": {""$oid"": ""4da194f4b538b73d930005f4""}, ""ori_address"": ""Sydney, NSW"", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": -33.8689009, ""longitude"": 151.2070914}}}}",1998
['award'],https://www.daao.org.au/bio/recognition/1935-new-south-wales-travelling-scholarship-nsw,,recognition,False,"[{'year': '1935', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da1a9a8b538b73d9301b32e'},"[{'date': {'year': '1935', 'month': '1', 'day': '1'}}]",New South Wales Travelling Scholarship,{'$oid': '645811d3d72f0e29f614061f'},"""Barbara Tribe""","{""coverage"": {""date"": {""year"": ""1913"", ""month"": ""6"", ""day"": ""20""}, ""place"": {""address"": {""ori_address"": ""Sydney, New South Wales"", ""country"": ""Australia"", ""state"": ""New South Wales"", ""city"": ""Sydney"", ""postcode"": ""2000""}, ""ori_dbid"": {""$oid"": ""4da194f4b538b73d930005f4""}, ""ori_address"": ""Sydney, NSW"", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": -33.8689009, ""longitude"": 151.2070914}}}}",1935
['award'],https://www.daao.org.au/bio/recognition/melville-nettleship-award-slade-school-of-fine-art-london-1995,,recognition,False,"[{'year': '1995', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da1ab45b538b73d9301bd6f'},"[{'date': {'year': '1995', 'month': '1', 'day': '1'}}]","Melville Nettleship Award, Slade School of Fine Art, London, 1995",{'$oid': '645811e1d72f0e29f6140ea2'},"""Anne Wallace""",,1995
['award'],https://www.daao.org.au/bio/recognition/winner-of-samstag-scholarship-1993,,recognition,False,"[{'year': '1993', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da1ab45b538b73d9301bd70'},"[{'date': {'year': '1993', 'month': '1', 'day': '1'}}]",Samstag Scholarship,{'$oid': '645811ebd72f0e29f6141430'},"""Anne Wallace""",,1993
['award'],https://www.daao.org.au/bio/recognition/sulman-prize-1999,,recognition,False,"[{'year': '1999', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da1ab45b538b73d9301bd6e'},"[{'date': {'year': '1999', 'month': '1', 'day': '1'}}]",Sulman Prize,{'$oid': '645811dbd72f0e29f6140ae2'},"""Anne Wallace""",,1999
['award'],https://www.daao.org.au/bio/recognition/archibald-prize-39,,recognition,False,"[{'year': '2013', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '514bbc4cd707ff0bcb000017'},[{}],Archibald Prize,{'$oid': '645811d3d72f0e29f614064d'},"""Del Kathryn Barton""","{""coverage"": {""date"": {""year"": ""1972"", ""month"": ""1"", ""day"": ""1""}}}",
['award'],https://www.daao.org.au/bio/recognition/archibald-prize-2008,,recognition,False,"[{'year': '2008', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da1af85b538b73d9301d575'},"[{'date': {'year': '2008', 'month': '1', 'day': '1'}}]",Archibald Prize ,{'$oid': '645811d3d72f0e29f61405fe'},"""Del Kathryn Barton""","{""coverage"": {""date"": {""year"": ""1972"", ""month"": ""1"", ""day"": ""1""}}}",2008
['award'],https://www.daao.org.au/bio/recognition/named-one-of-australias-50-most-collectable-artists-in-australia-art-collector-issue-35-2006,"ALSO: Issue 39, 2007",recognition,False,"[{'year': '2006', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da1af85b538b73d9301d577'},"[{'date': {'year': '2006', 'month': '1', 'day': '1'}}]","Named one of Australia's 50 Most Collectable Artists in Australia Art Collector, Issue 35",{'$oid': '645811dbd72f0e29f6140b0f'},"""Del Kathryn Barton""","{""coverage"": {""date"": {""year"": ""1972"", ""month"": ""1"", ""day"": ""1""}}}",2006
['award'],https://www.daao.org.au/bio/recognition/1975-caps-new-york-state-award-for-painting,,recognition,False,"[{'year': '1975', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da1b0c0b538b73d9301dcf7'},"[{'date': {'year': '1975', 'month': '1', 'day': '1'}}]",C.A.P.S New York State Award for Painting,{'$oid': '645811ead72f0e29f61413fb'},"""Virginia Cuppaidge""","{""coverage"": {""date"": {""year"": ""1943"", ""month"": ""1"", ""day"": ""1""}, ""place"": {""address"": {""ori_address"": ""Brisbane, Queensland"", ""country"": ""Australia"", ""state"": ""Queensland"", ""city"": ""Brisbane"", ""postcode"": ""4004""}, ""ori_dbid"": {""$oid"": ""4da194f8b538b73d93000758""}, ""ori_address"": ""Brisbane, Qld."", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": -27.4709331, ""longitude"": 153.0235024}}}}",1975
['award'],https://www.daao.org.au/bio/recognition/edwin-austin-abbey-memorial-fund,,recognition,False,"[{'year': '2005', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4e4f318fd707ff1ed4000000'},"[{'date': {'year': '2005', 'month': '1', 'day': '1'}}]",Edwin Austin Abbey Memorial Fund,{'$oid': '645811e1d72f0e29f6140e90'},"""Virginia Cuppaidge""","{""coverage"": {""date"": {""year"": ""1943"", ""month"": ""1"", ""day"": ""1""}, ""place"": {""address"": {""ori_address"": ""Brisbane, Queensland"", ""country"": ""Australia"", ""state"": ""Queensland"", ""city"": ""Brisbane"", ""postcode"": ""4004""}, ""ori_dbid"": {""$oid"": ""4da194f8b538b73d93000758""}, ""ori_address"": ""Brisbane, Qld."", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": -27.4709331, ""longitude"": 153.0235024}}}}",2005
['award'],https://www.daao.org.au/bio/recognition/1976-guggenheim-fellowship-in-painting,,recognition,False,"[{'year': '1976', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da1b0c0b538b73d9301dcf8'},"[{'date': {'year': '1976', 'month': '1', 'day': '1'}}]",Guggenheim Fellowship in Painting,{'$oid': '645811d2d72f0e29f61405a3'},"""Virginia Cuppaidge""","{""coverage"": {""date"": {""year"": ""1943"", ""month"": ""1"", ""day"": ""1""}, ""place"": {""address"": {""ori_address"": ""Brisbane, Queensland"", ""country"": ""Australia"", ""state"": ""Queensland"", ""city"": ""Brisbane"", ""postcode"": ""4004""}, ""ori_dbid"": {""$oid"": ""4da194f8b538b73d93000758""}, ""ori_address"": ""Brisbane, Qld."", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": -27.4709331, ""longitude"": 153.0235024}}}}",1976
['award'],https://www.daao.org.au/bio/recognition/1975-mcdowell-colony-fellowship,,recognition,False,"[{'year': '1975', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da1b0c0b538b73d9301dcf6'},"[{'date': {'year': '1975', 'month': '1', 'day': '1'}}]",McDowell Colony Fellowship,{'$oid': '645811ebd72f0e29f614148b'},"""Virginia Cuppaidge""","{""coverage"": {""date"": {""year"": ""1943"", ""month"": ""1"", ""day"": ""1""}, ""place"": {""address"": {""ori_address"": ""Brisbane, Queensland"", ""country"": ""Australia"", ""state"": ""Queensland"", ""city"": ""Brisbane"", ""postcode"": ""4004""}, ""ori_dbid"": {""$oid"": ""4da194f8b538b73d93000758""}, ""ori_address"": ""Brisbane, Qld."", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": -27.4709331, ""longitude"": 153.0235024}}}}",1975
['award'],https://www.daao.org.au/bio/recognition/australian-cultural-commissioner-to-the-biennale-of-sao-paulo-brazil-1986,,recognition,False,"[{'year': '1986', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da1b1f6b538b73d9301e270'},"[{'date': {'year': '1986', 'month': '1', 'day': '1'}}]",Australian Cultural Commissioner to the Biennale of Sao Paulo (Brazil),{'$oid': '645811f0d72f0e29f614175d'},"""Thanakupi""","{""note"": ""Napranum"", ""coverage"": {""date"": {""year"": ""1937"", ""month"": ""1"", ""day"": ""1""}, ""place"": {""address"": {""ori_address"": ""Napranum, Weipa, Cape York, Queensland"", ""country"": ""Australia"", ""state"": ""Queensland"", ""city"": ""Weipa"", ""suburb"": ""York"", ""postcode"": ""Unknown""}, ""ori_dbid"": {""$oid"": ""4da1b1f6b538b73d9301e279""}, ""ori_name"": ""Weipa, Cape York, Qld"", ""ori_address"": ""Napranum, Weipa, Cape York, Qld"", ""_class_ori"": ""place"", ""_class"": ""place"", ""display_name"": ""Weipa, Cape York, Queensland""}}}",1986
['award'],https://www.daao.org.au/bio/recognition/order-of-australia-2005,,recognition,False,"[{'year': '2005', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da1b1f6b538b73d9301e26e'},"[{'date': {'year': '2005', 'month': '1', 'day': '1'}}]",Order of Australia,{'$oid': '645811ddd72f0e29f6140bcc'},"""Thanakupi""","{""note"": ""Napranum"", ""coverage"": {""date"": {""year"": ""1937"", ""month"": ""1"", ""day"": ""1""}, ""place"": {""address"": {""ori_address"": ""Napranum, Weipa, Cape York, Queensland"", ""country"": ""Australia"", ""state"": ""Queensland"", ""city"": ""Weipa"", ""suburb"": ""York"", ""postcode"": ""Unknown""}, ""ori_dbid"": {""$oid"": ""4da1b1f6b538b73d9301e279""}, ""ori_name"": ""Weipa, Cape York, Qld"", ""ori_address"": ""Napranum, Weipa, Cape York, Qld"", ""_class_ori"": ""place"", ""_class"": ""place"", ""display_name"": ""Weipa, Cape York, Queensland""}}}",2005
